run_set,source_summary_csv,config_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,n_seeds,seeds,test_primary_mean,test_primary_std,test_accuracy_mean,test_accuracy_std,val_primary_mean,val_primary_std,val_accuracy_mean,val_accuracy_std,train_primary_mean,train_primary_std,train_accuracy_mean,train_accuracy_std,complete,missing_seeds,notes
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,9,9,3,"42,101,102",24.836601,8.841666,51.633987,0.283015,43.137255,1.960784,52.614379,0.283015,49.668874,3.441161,52.980132,1.443344,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_12,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,12,12,3,"42,101,102",49.019608,3.396178,62.908497,1.020424,41.830065,2.995147,67.647059,0.490196,94.481236,6.117618,94.591612,3.07668,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,3,3,3,"42,101,102",26.143791,1.132059,54.575163,2.210417,21.568627,3.396178,56.372549,1.296937,82.560706,9.94113,85.816777,9.254261,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,6,6,3,"42,101,102",22.875817,2.995148,50.163399,0.748787,26.797386,2.995147,52.45098,0.849044,46.136865,1.66663,52.649007,1.41457,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_9,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,9,9,3,"42,101,102",49.673202,9.869065,62.418301,1.020424,44.444445,2.995147,63.398693,0.748787,87.196468,16.771231,89.403973,11.218033,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_10,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,10,10,3,"42,101,102",23.529412,1.960785,54.084967,1.415075,18.300654,4.934533,53.75817,1.497574,16.997793,2.507244,54.028698,1.162875,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_20,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,20,20,3,"42,101,102",30.718954,2.264118,56.20915,1.497574,37.254902,1.960784,59.803922,0.849045,44.812362,3.647398,60.320088,2.198519,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_30,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,30,30,3,"42,101,102",30.065359,2.995147,52.777778,1.020425,33.986928,2.995148,59.640523,0.56603,54.966887,4.13576,69.426049,1.42743,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_40,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,40,40,3,"42,101,102",47.058824,1.960785,55.555556,0.748787,27.45098,1.960785,59.150327,1.020425,44.591611,1.011606,62.693157,1.860896,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,10,10,3,"42,101,102",15.686275,1.960785,54.084967,2.872287,17.647059,5.187748,52.777778,1.497574,18.101545,1.529405,52.593819,0.955878,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,20,20,3,"42,101,102",39.869281,2.264119,58.169935,1.497574,35.947712,2.264119,61.437909,1.233633,99.116998,1.529405,91.777042,7.790845,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,30,30,3,"42,101,102",36.601307,2.264118,59.640523,2.467266,38.562091,1.132059,63.888889,0.283015,92.05298,1.752153,92.218543,1.15894,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,40,40,3,"42,101,102",41.176471,1.960785,60.294117,1.698089,24.836601,6.886048,60.620915,0.283015,100,0,98.013245,1.147054,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,12,12,3,"42,101,102",27.45098,1.960785,56.20915,2.418079,31.372549,1.960784,59.477124,0.56603,66.887417,5.658281,69.86755,2.548808,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,3,3,3,"42,101,102",12.418301,10.799158,50.816993,1.132059,11.111111,4.081698,51.797385,0.283015,17.660044,3.647398,50.551877,0.252902,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,6,6,3,"42,101,102",28.104575,5.990295,53.267974,1.855853,29.411765,1.960785,54.084968,0.56603,41.501104,3.26681,55.849889,0.97011,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,9,9,3,"42,101,102",39.869281,2.995148,57.843137,2.136715,47.058824,1.960785,59.967321,0.283015,48.785872,1.011606,64.348786,3.054325,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,12,12,3,"42,101,102",29.411765,3.921569,57.352941,1.960784,44.444444,1.132059,62.418301,1.233633,82.560706,13.15088,81.898455,6.794806,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,3,3,3,"42,101,102",9.803922,3.921569,50,0,12.418301,10.061964,50,0,7.064018,1.66663,50,0,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,6,6,3,"42,101,102",18.300654,8.163396,50.980392,0.490196,24.183007,8.841666,52.287581,0.283015,32.891832,3.765722,51.434879,0.581438,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,9,9,3,"42,101,102",37.908497,2.264118,55.882353,1.767427,48.366013,2.995148,58.006536,1.020424,44.370861,0.662252,60.04415,1.590898,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,12,12,3,"42,101,102",40.815639,0.308903,65.520728,0.307521,44.6242,0.508921,67.677789,0.058377,49.421023,0.280832,71.152333,0.103037,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,3,3,3,"42,101,102",32.119986,0.710189,61.088642,0.22797,32.996293,0.574949,61.846984,0.058378,36.402473,0.390902,64.05846,0.297071,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,6,6,3,"42,101,102",38.658578,0.518868,65.099427,0.177547,38.995618,0.518868,65.200539,0.077226,44.822934,0.089233,68.887015,0.118044,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,9,9,3,"42,101,102",38.624874,0.350263,63.953489,0.220369,42.635659,0.40864,65.975733,0.087566,45.868465,0.446164,69.707701,0.156687,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_12,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,12,12,3,"42,101,102",70.610044,2.025612,84.024267,0.875657,72.56488,0.382804,85.321874,0.116754,89.173693,1.256069,94.485666,0.613373,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,3,3,3,"42,101,102",50.219077,0.939492,71.216717,1.153226,53.218739,1.017841,73.30637,0.562969,85.081506,2.647573,92.338392,1.322497,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,6,6,3,"42,101,102",63.161443,1.223138,78.985507,0.785385,64.138861,0.45594,79.811257,0.20432,93.693086,1.337641,96.835301,0.666549,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_9,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,9,9,3,"42,101,102",66.464442,1.127451,80.957196,0.673239,67.711493,0.710189,81.799798,0.252781,96.537381,0.421698,98.263069,0.220518,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_10,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,10,10,3,"42,101,102",33.973711,1.139477,61.341422,0.379452,38.287833,0.811002,64.307381,0.281484,44.519393,2.034541,68.274311,1.085345,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_20,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,20,20,3,"42,101,102",37.782272,0.673238,63.97034,0.506403,39.973036,0.617806,65.402764,0.077226,51.354693,0.516288,72.939854,0.315636,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_30,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,30,30,3,"42,101,102",44.253455,0.871757,66.970003,0.554583,45.197169,0.535036,68.217054,0.077226,58.639685,0.489136,76.750984,0.464994,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_40,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,40,40,3,"42,101,102",46.410515,0.631446,68.318167,0.287474,50.421301,0.688257,71.300977,0.116755,59.943788,0.371506,77.386172,0.182406,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,10,10,3,"42,101,102",47.152005,1.06208,69.649478,0.506403,48.702393,0.477838,70.694304,0.429975,90.264194,1.822601,95.042159,0.891211,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,20,20,3,"42,101,102",60.397708,0.859949,76.643074,0.440738,63.296259,0.789712,78.699022,0.233509,97.504216,0.557259,98.752108,0.278629,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,30,30,3,"42,101,102",68.92484,0.917469,81.580721,1.146558,70.845972,0.355094,83.316481,0.050556,98.527262,0.30229,99.263631,0.151145,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,40,40,3,"42,101,102",65.891473,1.662469,80.451634,0.967636,68.722615,0.906258,82.339063,0.254461,97.27937,0.108416,98.639685,0.054208,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12,MVP,mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,12,12,3,"42,101,102",35.928547,0.355094,63.6333,0.259434,40.074149,0.058377,65.840917,0.029189,45.958404,1.959738,69.623384,1.046664,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3,MVP,mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,3,3,3,"42,101,102",32.827772,0.25446,60.886417,0.325031,33.80519,0.25446,62.773846,0.077226,36.82968,0.121604,64.564362,0.23265,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6,MVP,mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,6,6,3,"42,101,102",35.355578,0.518867,63.026626,0.25446,36.568925,0.420964,63.515336,0.145943,42.810568,0.320553,68.161889,0.27863,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9,MVP,mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,9,9,3,"42,101,102",39.096731,1.090576,65.116279,0.583041,39.063027,0.710189,65.099427,0.154451,44.384486,1.969196,69.111861,1.101341,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_12,MVP,mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,12,12,3,"42,101,102",69.228176,1.280312,83.434446,0.640156,75.901584,0.308903,86.905965,0.315723,99.932546,0,99.966273,0,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_3,MVP,mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,3,3,3,"42,101,102",49.443883,2.407661,71.520054,1.003935,51.668352,0.802553,73.22211,0.411756,78.156268,3.939017,88.870152,1.953755,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_6,MVP,mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,6,6,3,"42,101,102",56.656555,1.580502,75.311763,0.910478,58.611392,0.758904,77.131783,0.405501,85.092749,2.000145,92.462058,0.998223,true,,
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_summary.csv,mvp__backbone_sweep__videomae_v2__vit_base_16_224__mlp__layer_9,MVP,mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,MLP,mlp,9,9,3,"42,101,102",66.026289,0.267518,80.738119,0.231677,69.295585,0.45594,82.878328,0.162515,99.280494,0.638438,99.640248,0.319219,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_12,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,12,12,3,"42,101,102",54.248366,4.528237,71.24183,3.443024,58.169934,11.320593,72.54902,2.981746,89.624724,12.915322,91.721854,7.279121,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_3,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,3,3,3,"42,101,102",14.379085,8.163396,50.163399,0.283015,11.764706,3.396178,50.490196,0.490196,17.218543,3.441161,50.386313,0.669114,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_6,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,6,6,3,"42,101,102",17.647059,3.396178,49.673203,0.56603,17.647059,1.960784,51.307189,0.748787,18.101545,5.553972,50.055188,0.532211,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_9,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,9,9,3,"42,101,102",32.026144,23.719277,57.843137,14.011378,33.333333,21.83437,60.130719,14.15923,52.759382,41.253193,65.783665,26.191578,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,10,10,3,"42,101,102",20.261438,1.132059,56.535948,1.497574,16.993464,2.264118,54.084968,0.56603,19.205298,3.034818,52.980132,0.496689,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,20,20,3,"42,101,102",45.098039,5.187748,67.48366,2.995148,46.405229,4.934532,69.281046,0.283015,85.430463,17.85625,86.368653,9.266102,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,30,30,3,"42,101,102",55.555555,6.30304,74.346405,1.233633,56.862745,1.960784,76.633987,1.721512,91.832229,6.892934,91.280353,6.635611,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,40,40,3,"42,101,102",64.705882,3.921569,75.980392,1.296937,60.130719,7.924415,74.509804,2.981746,90.066225,12.686917,90.397351,7.006657,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,12,12,3,"42,101,102",38.562092,4.081698,60.620915,1.855852,45.098039,1.960785,65.03268,0.748787,96.02649,6.882321,95.033113,5.25646,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,3,3,3,"42,101,102",10.457516,6.30304,48.856209,3.189415,16.993464,2.264118,53.431372,0.849045,17.218543,2.387783,50,1.03394,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,6,6,3,"42,101,102",35.294118,20.750991,60.294118,8.998804,37.254902,15.314215,62.418301,10.204245,50.772627,28.115163,67.99117,15.451848,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Attentive,temporal_attn,9,9,3,"42,101,102",54.248366,1.13206,69.607843,2.136715,49.673203,4.528237,72.712418,1.855853,92.273731,6.699334,92.05298,5.035399,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_12,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,12,12,3,"42,101,102",90.124705,1.127451,94.674756,0.585957,90.866195,1.820956,95.129761,0.783755,96.413716,2.59002,98.195615,1.300015,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_3,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,3,3,3,"42,101,102",50.556118,1.872625,70.778564,0.101112,52.275025,2.470534,72.177283,0.5989,73.816751,10.654382,86.503654,5.600792,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_6,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,6,6,3,"42,101,102",78.665319,8.010234,87.748568,5.041014,78.193461,7.892154,87.529491,4.810099,92.883642,1.697099,96.38561,0.901417,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitb_384__temporal_attn__layer_9,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,Attentive,temporal_attn,9,9,3,"42,101,102",83.990563,4.204778,91.017863,2.62908,85.069093,3.845368,91.809909,2.251309,91.88308,4.221289,95.874086,2.201584,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_10,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,10,10,3,"42,101,102",52.544658,3.329547,72.143579,2.139545,52.544658,1.995099,72.126727,1.255109,73.996627,2.894028,85.924677,1.510601,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_20,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,20,20,3,"42,101,102",75.261207,1.218951,86.19818,0.546848,75.69936,1.612521,86.265588,0.939492,83.293985,1.17432,90.921866,0.517114,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_30,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,30,30,3,"42,101,102",84.63094,12.503623,91.270644,7.1913,85.911695,11.267249,91.911021,6.742564,92.647555,8.650976,96.070826,4.608649,true,,
backbone_sweep_attentive,results/seed_runs/layerwise_backbone_sweep_attentive_seed_summary.csv,mvp__backbone_sweep__jepa_v2_1__vitg_384__temporal_attn__layer_40,MVP,mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,Attentive,temporal_attn,40,40,3,"42,101,102",89.450624,3.932127,94.152342,2.343827,91.742501,2.743728,95.315133,1.687646,95.772906,2.048563,97.818999,1.08992,true,,
