dataset,experiment,model,backbone,probe,probe_layer,excel_layer,selected_slot,layer_label,config_status,lr,weight_decay,batch_size,eval_batch_size,epochs,early_stopping_enabled,early_stopping_patience,feature_view,mlp_hidden_dims,mlp_dropout,temporal_num_heads,temporal_num_self_attn_blocks,temporal_mlp_ratio,temporal_dropout,best_trial,n_trials,config_id,config_source,evidence_path,notes,has_lr,has_optuna_winner,has_config_json,config_availability
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,20,20,20,noise_0.6_block_28,VERIFIED_FULL,2.7207248059486677e-05,8.64403589520682e-06,32.0,1024.0,50.0,False,5.0,pooled,[512],0.3387821809211412,,,,,8.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_20,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.6_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,21,21,21,noise_0.5_block_7,VERIFIED_FULL,7.476312062252303e-05,4.689400963537693e-05,256.0,1024.0,20.0,False,5.0,pooled,"[512,256]",0.0488360570031919,,,,,1.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_21,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.5_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,22,22,22,noise_0.5_block_14,VERIFIED_FULL,7.476312062252303e-05,4.689400963537693e-05,256.0,1024.0,20.0,False,5.0,pooled,"[512,256]",0.0488360570031919,,,,,1.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_22,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.5_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,23,23,23,noise_0.5_block_21,VERIFIED_FULL,0.0044271646762812,1.8455226655292843e-06,32.0,1024.0,50.0,False,5.0,pooled,"[1024,512,256]",0.3263019530958903,,,,,17.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_23,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.5_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,24,24,24,noise_0.5_block_28,VERIFIED_FULL,0.0068455702672729,0.0003789228327101,64.0,1024.0,20.0,False,5.0,pooled,"[1024,512,256]",0.1901464801259052,,,,,10.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_24,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.5_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,25,25,25,noise_0.4_block_7,VERIFIED_FULL,7.476312062252303e-05,4.689400963537693e-05,256.0,1024.0,20.0,False,5.0,pooled,"[512,256]",0.0488360570031919,,,,,1.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_25,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.4_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,26,26,26,noise_0.4_block_14,VERIFIED_FULL,0.0001881417423349,1.285671298605995e-06,64.0,1024.0,500.0,False,5.0,pooled,"[1024,512,256]",0.18550047872899,,,,,18.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_26,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.4_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,27,27,27,noise_0.4_block_21,VERIFIED_FULL,0.0003029610442821,1.3689795993592184e-05,32.0,1024.0,500.0,False,5.0,pooled,"[1024,512,1024]",0.4040601897822084,,,,,5.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_27,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.4_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,28,28,28,noise_0.4_block_28,VERIFIED_FULL,2.7207248059486677e-05,8.64403589520682e-06,32.0,1024.0,50.0,False,5.0,pooled,[512],0.3387821809211412,,,,,8.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_28,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.4_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,29,29,29,noise_0.3_block_7,VERIFIED_FULL,0.0011290133559092,4.3743644399390684e-06,256.0,1024.0,50.0,False,5.0,pooled,[256],0.0442462510259597,,,,,2.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_29,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.3_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,30,30,30,noise_0.3_block_14,VERIFIED_FULL,0.0002982467698749,0.0002066908417343,256.0,1024.0,2000.0,False,5.0,pooled,[256],0.161379641217495,,,,,13.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_30,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171552Z/layer_noise_0.3_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,31,31,31,noise_0.3_block_21,VERIFIED_FULL,0.0001030019660098,0.0045442082254883,128.0,1024.0,20.0,False,5.0,pooled,"[1024,512,1024]",0.1197809453334862,,,,,7.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_31,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.3_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,32,32,32,noise_0.3_block_28,VERIFIED_FULL,2.8002680028882615e-05,2.942820540562481e-06,256.0,1024.0,50.0,False,5.0,pooled,[256],0.1862750884591987,,,,,19.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_32,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.3_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,33,33,33,noise_0.2_block_7,VERIFIED_FULL,0.0002092430331581,0.0074583969888723,32.0,1024.0,2000.0,False,5.0,pooled,"[512,256]",0.0040256369180161,,,,,14.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_33,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.2_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,34,34,34,noise_0.2_block_14,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_34,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.2_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,35,35,35,noise_0.2_block_21,VERIFIED_FULL,0.0003029610442821,1.3689795993592184e-05,32.0,1024.0,500.0,False,5.0,pooled,"[1024,512,1024]",0.4040601897822084,,,,,5.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_35,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.2_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,36,36,36,noise_0.2_block_28,VERIFIED_FULL,1.0788661515919544e-05,0.0007718639756887,32.0,1024.0,100.0,False,5.0,pooled,"[1024,512,256]",0.1731012926087821,,,,,18.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_36,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.2_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,37,37,37,noise_0.1_block_7,VERIFIED_FULL,0.009956055660659,3.1735668424563583e-06,256.0,1024.0,500.0,False,5.0,pooled,[1024],0.3024525412067922,,,,,15.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_37,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.1_block_7/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,38,38,38,noise_0.1_block_14,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_38,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.1_block_14/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,39,39,39,noise_0.1_block_21,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,1024.0,2000.0,False,5.0,pooled,[256],0.2159725093210578,,,,,0.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_39,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.1_block_21/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
IntPhys2,ltx,LTX-Video,LTX-2B,MLP,40,40,40,noise_0.1_block_28,VERIFIED_FULL,7.476312062252303e-05,4.689400963537693e-05,256.0,1024.0,20.0,False,5.0,pooled,"[512,256]",0.0488360570031919,,,,,1.0,20.0,intphys2__ltx__ltx_2b_0_9_8_distilled__mlp__slot_40,local optuna_summary.json,different_backbone_ablation/ltx_2b/intphys2/mlp/intphys2_probe_mlp_ltx_video_ltxv_2b_0_9_8_distilled_20260602T171553Z/layer_noise_0.1_block_28/train/optuna_summary.json,Config recovered from local result datastore; existing non-null values were preserved. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Attentive,noise_0.6_block_24,noise_0.6_block_24,noise_0.6_block_24,noise_0.6_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Attentive,noise_0.5_block_24,noise_0.5_block_24,noise_0.5_block_24,noise_0.5_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Attentive,noise_0.2_block_24,noise_0.2_block_24,noise_0.2_block_24,noise_0.2_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Attentive,noise_0.1_block_24,noise_0.1_block_24,noise_0.1_block_24,noise_0.1_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,1,1,1,noise_1.0_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,2,2,2,noise_1.0_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,3,3,3,noise_1.0_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_3,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,4,4,4,noise_1.0_block_48,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_4,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,5,5,5,noise_0.9_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,6,6,6,noise_0.9_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,7,7,7,noise_0.9_block_36,VERIFIED_FULL,0.0021464035477145,4.305396115571913e-05,64.0,,500.0,True,5.0,pooled,,,,,,,10.0,20.0,mvp__ltx_video__linear__slot_7,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,8,8,8,noise_0.9_block_48,VERIFIED_FULL,0.0002334586407601,0.0005141096648805,128.0,,1000.0,True,5.0,pooled,,,,,,,2.0,20.0,mvp__ltx_video__linear__slot_8,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,9,9,9,noise_0.8_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,10,10,10,noise_0.8_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,11,11,11,noise_0.8_block_36,VERIFIED_FULL,0.0001465655388622,4.247116662617142e-07,32.0,,500.0,True,5.0,pooled,,,,,,,5.0,20.0,mvp__ltx_video__linear__slot_11,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,12,12,12,noise_0.8_block_48,VERIFIED_FULL,0.0002334586407601,0.0005141096648805,128.0,,1000.0,True,5.0,pooled,,,,,,,2.0,20.0,mvp__ltx_video__linear__slot_12,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,13,13,13,noise_0.7_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,14,14,14,noise_0.7_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,15,15,15,noise_0.7_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_15,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,16,16,16,noise_0.7_block_48,VERIFIED_FULL,0.0009028168422346,0.0027924716433862,64.0,,2000.0,True,5.0,pooled,,,,,,,11.0,20.0,mvp__ltx_video__linear__slot_16,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,17,17,17,noise_0.6_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,18,18,18,noise_0.6_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,19,19,19,noise_0.6_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_19,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,20,20,20,noise_0.6_block_48,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_20,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,21,21,21,noise_0.5_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,22,22,22,noise_0.5_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,23,23,23,noise_0.5_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_23,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,24,24,24,noise_0.5_block_48,VERIFIED_FULL,0.0001465655388622,4.247116662617142e-07,32.0,,500.0,True,5.0,pooled,,,,,,,5.0,20.0,mvp__ltx_video__linear__slot_24,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,25,25,25,noise_0.4_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,26,26,26,noise_0.4_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,27,27,27,noise_0.4_block_36,VERIFIED_FULL,0.0001465655388622,4.247116662617142e-07,32.0,,500.0,True,5.0,pooled,,,,,,,5.0,20.0,mvp__ltx_video__linear__slot_27,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,28,28,28,noise_0.4_block_48,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_28,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,29,29,29,noise_0.3_block_12,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,30,30,30,noise_0.3_block_24,MISSING,,,,,,,,,,,,,,,,,,,,No recovered config for this exact layer row.,False,False,False,missing
MVP,ltx,LTX-Video,LTX-13B,Linear,31,31,31,noise_0.3_block_36,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_31,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,32,32,32,noise_0.3_block_48,VERIFIED_FULL,0.0001329291894316,0.0050615768887523,32.0,,2000.0,True,5.0,pooled,,,,,,,0.0,20.0,mvp__ltx_video__linear__slot_32,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,33,33,33,noise_0.2_block_12,VERIFIED_FULL,0.0026864301528543,4.91235518261527e-06,64.0,,2000.0,True,5.0,pooled,,,,,,,19.0,20.0,mvp__ltx_video__linear__slot_33,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_12_22639274.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,34,34,34,noise_0.2_block_24,VERIFIED_FULL,0.0011390177735221,0.0018894444733865,32.0,,2000.0,True,5.0,pooled,,,,,,,15.0,20.0,mvp__ltx_video__linear__slot_34,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_24_22639276.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,35,35,35,noise_0.2_block_36,VERIFIED_FULL,0.000955038969613,0.0006287181301801,32.0,,1000.0,True,5.0,pooled,,,,,,,14.0,20.0,mvp__ltx_video__linear__slot_35,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_36_22616606.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
MVP,ltx,LTX-Video,LTX-13B,Linear,36,36,36,noise_0.2_block_48,VERIFIED_FULL,0.0002334586407601,0.0005141096648805,128.0,,1000.0,True,5.0,pooled,,,,,,,2.0,20.0,mvp__ltx_video__linear__slot_36,recovered_best_configs.json,output/training/mvp/linear/mvp_ltx_linear_layer_48_22616607.out,Full config recovered from recovered_best_configs.json and matched to current Excel row. LTX JSON normalized: layer is probe slot; depth_layer_id is transformer block.,True,True,True,full_config
